"COD_UBIC_C,N,11,0","DESC_LINEA,C,50","COD_VARIAN,N,11,0","ORDINAL,N,6,0","DESC_UBIC_,C,100","COD_CALLE1,N,11,0","COD_CALLE2,N,11,0","X,N,32,10","Y,N,32,10"
95,456,4586,5,PALACIO DE LA LUZ,1603,5115,573596.523717358,6139306.5317454
95,427,8495,5,PALACIO DE LA LUZ,1603,5115,573596.523717358,6139306.5317454
95,427,8532,5,PALACIO DE LA LUZ,1603,5115,573596.523717358,6139306.5317454
96,D5,3936,2,PUENTE LA PAZ,3270,67,570677.096569797,6152339.53975715
96,D5,3937,8,PUENTE LA PAZ,3270,67,570677.096569797,6152339.53975715
96,G8,8268,2,PUENTE LA PAZ,3270,67,570677.096569797,6152339.53975715
96,G8,8269,3,PUENTE LA PAZ,3270,67,570677.096569797,6152339.53975715
97,125,673,4,BELVEDERE,5859,126,571085.382622476,6142774.98377367
97,133,771,6,BELVEDERE,5859,126,571085.382622476,6142774.98377367
97,137,819,3,BELVEDERE,5859,126,571085.382622476,6142774.98377367
97,L29,1941,2,BELVEDERE,5859,126,571085.382622476,6142774.98377367
97,133,2095,5,BELVEDERE,5859,126,571085.382622476,6142774.98377367
97,133,3049,6,BELVEDERE,5859,126,571085.382622476,6142774.98377367
97,L26,3789,5,BELVEDERE,5859,126,571085.382622476,6142774.98377367
97,L26,3790,1,BELVEDERE,5859,126,571085.382622476,6142774.98377367
97,133,3971,6,BELVEDERE,5859,126,571085.382622476,6142774.98377367
97,127,3972,4,BELVEDERE,5859,126,571085.382622476,6142774.98377367
97,127,3974,4,BELVEDERE,5859,126,571085.382622476,6142774.98377367
97,137,3978,3,BELVEDERE,5859,126,571085.382622476,6142774.98377367
97,127,3982,4,BELVEDERE,5859,126,571085.382622476,6142774.98377367
97,127,3984,4,BELVEDERE,5859,126,571085.382622476,6142774.98377367
97,133,3988,5,BELVEDERE,5859,126,571085.382622476,6142774.98377367
97,133,3993,6,BELVEDERE,5859,126,571085.382622476,6142774.98377367
97,133,3999,6,BELVEDERE,5859,126,571085.382622476,6142774.98377367
97,137,4026,4,BELVEDERE,5859,126,571085.382622476,6142774.98377367
97,524,4206,2,BELVEDERE,5859,126,571085.382622476,6142774.98377367
97,524,4207,7,BELVEDERE,5859,126,571085.382622476,6142774.98377367
97,128,4261,3,BELVEDERE,5859,126,571085.382622476,6142774.98377367
97,128,4263,4,BELVEDERE,5859,126,571085.382622476,6142774.98377367
97,128,4264,4,BELVEDERE,5859,126,571085.382622476,6142774.98377367
97,L26,4562,4,BELVEDERE,5859,126,571085.382622476,6142774.98377367
97,L26,4563,1,BELVEDERE,5859,126,571085.382622476,6142774.98377367
97,135,4613,4,BELVEDERE,5859,126,571085.382622476,6142774.98377367
97,125,4651,3,BELVEDERE,5859,126,571085.382622476,6142774.98377367
97,127,4652,4,BELVEDERE,5859,126,571085.382622476,6142774.98377367
97,127,4654,4,BELVEDERE,5859,126,571085.382622476,6142774.98377367
97,127,4656,4,BELVEDERE,5859,126,571085.382622476,6142774.98377367
97,127,4658,4,BELVEDERE,5859,126,571085.382622476,6142774.98377367
97,133,7450,6,BELVEDERE,5859,126,571085.382622476,6142774.98377367
97,137,8493,4,BELVEDERE,5859,126,571085.382622476,6142774.98377367
97,125,8646,4,BELVEDERE,5859,126,571085.382622476,6142774.98377367
97,125,8648,3,BELVEDERE,5859,126,571085.382622476,6142774.98377367
97,127,8649,4,BELVEDERE,5859,126,571085.382622476,6142774.98377367
97,127,8650,4,BELVEDERE,5859,126,571085.382622476,6142774.98377367
97,127,8651,4,BELVEDERE,5859,126,571085.382622476,6142774.98377367
97,127,8652,4,BELVEDERE,5859,126,571085.382622476,6142774.98377367
97,128,8653,3,BELVEDERE,5859,126,571085.382622476,6142774.98377367
97,128,8654,4,BELVEDERE,5859,126,571085.382622476,6142774.98377367
97,133,8655,7,BELVEDERE,5859,126,571085.382622476,6142774.98377367
97,133,8657,5,BELVEDERE,5859,126,571085.382622476,6142774.98377367
97,133,8658,6,BELVEDERE,5859,126,571085.382622476,6142774.98377367
97,135,8659,4,BELVEDERE,5859,126,571085.382622476,6142774.98377367
97,137,8660,3,BELVEDERE,5859,126,571085.382622476,6142774.98377367
97,137,8661,4,BELVEDERE,5859,126,571085.382622476,6142774.98377367
97,524,8771,2,BELVEDERE,5859,126,571085.382622476,6142774.98377367
97,524,8772,4,BELVEDERE,5859,126,571085.382622476,6142774.98377367
98,124,647,6,CERROTerminal,5859,3150,568421.640036599,6140655.33310026
98,137,815,7,CERROTerminal,5859,3150,568421.640036599,6140655.33310026
98,186,3311,10,CERROTerminal,5859,3150,568421.640036599,6140655.33310026
98,17,3784,6,CERROTerminal,5859,3150,568421.640036599,6140655.33310026
98,306,3792,15,CERROTerminal,5859,3150,568421.640036599,6140655.33310026
98,185,3796,10,CERROTerminal,5859,3150,568421.640036599,6140655.33310026
98,306,3801,15,CERROTerminal,5859,3150,568421.640036599,6140655.33310026
98,306,3803,17,CERROTerminal,5859,3150,568421.640036599,6140655.33310026
98,137,3979,8,CERROTerminal,5859,3150,568421.640036599,6140655.33310026
98,185,4267,10,CERROTerminal,5859,3150,568421.640036599,6140655.33310026
98,163,4310,7,CERROTerminal,5859,3150,568421.640036599,6140655.33310026
98,124 SD,8785,5,CERROTerminal,5859,3150,568421.640036599,6140655.33310026
99,306,3792,14,BELVEDERE,5859,7335,571016.504889862,6142699.8000086
99,306,3797,15,BELVEDERE,5859,7335,571016.504889862,6142699.8000086
99,306,3799,14,BELVEDERE,5859,7335,571016.504889862,6142699.8000086
99,306,3801,14,BELVEDERE,5859,7335,571016.504889862,6142699.8000086
99,306,3803,16,BELVEDERE,5859,7335,571016.504889862,6142699.8000086
99,370,4384,8,BELVEDERE,5859,7335,571016.504889862,6142699.8000086
99,370,4411,8,BELVEDERE,5859,7335,571016.504889862,6142699.8000086
99,370,4853,8,BELVEDERE,5859,7335,571016.504889862,6142699.8000086
101,407,49,8,LA CRUZ DE CARRASCO,1683,1059,582538.997431172,6140731.47958168
101,105,372,10,LA CRUZ DE CARRASCO,1683,1059,582538.997431172,6140731.47958168
101,105,395,5,LA CRUZ DE CARRASCO,1683,1059,582538.997431172,6140731.47958168
101,109,461,11,LA CRUZ DE CARRASCO,1683,1059,582538.997431172,6140731.47958168
101,109,469,5,LA CRUZ DE CARRASCO,1683,1059,582538.997431172,6140731.47958168
101,105,1786,5,LA CRUZ DE CARRASCO,1683,1059,582538.997431172,6140731.47958168
101,105,1801,10,LA CRUZ DE CARRASCO,1683,1059,582538.997431172,6140731.47958168
101,109,2086,11,LA CRUZ DE CARRASCO,1683,1059,582538.997431172,6140731.47958168
101,109,2214,5,LA CRUZ DE CARRASCO,1683,1059,582538.997431172,6140731.47958168
101,105,4071,9,LA CRUZ DE CARRASCO,1683,1059,582538.997431172,6140731.47958168
101,105,4072,5,LA CRUZ DE CARRASCO,1683,1059,582538.997431172,6140731.47958168
101,109,4208,4,LA CRUZ DE CARRASCO,1683,1059,582538.997431172,6140731.47958168
101,109,4209,11,LA CRUZ DE CARRASCO,1683,1059,582538.997431172,6140731.47958168
101,109,4230,4,LA CRUZ DE CARRASCO,1683,1059,582538.997431172,6140731.47958168
101,109,4231,11,LA CRUZ DE CARRASCO,1683,1059,582538.997431172,6140731.47958168
101,109,4922,5,LA CRUZ DE CARRASCO,1683,1059,582538.997431172,6140731.47958168
101,109,4923,11,LA CRUZ DE CARRASCO,1683,1059,582538.997431172,6140731.47958168
102,546,217,2,CARRASCO/Raissignier,1683,5841,579435.037367726,6140635.80622679
102,546,218,5,CARRASCO/Raissignier,1683,5841,579435.037367726,6140635.80622679
103,407,52,2,MALVIN ALTO,1683,7194,580695.616848492,6140840.2116272
103,195,1434,9,MALVIN ALTO,1683,7194,580695.616848492,6140840.2116272
103,195,2999,7,MALVIN ALTO,1683,7194,580695.616848492,6140840.2116272
103,402,4585,6,MALVIN ALTO,1683,7194,580695.616848492,6140840.2116272
103,111,4589,12,MALVIN ALTO,1683,7194,580695.616848492,6140840.2116272
103,111,8079,6,MALVIN ALTO,1683,7194,580695.616848492,6140840.2116272
103,402,8100,8,MALVIN ALTO,1683,7194,580695.616848492,6140840.2116272
103,111,8395,10,MALVIN ALTO,1683,7194,580695.616848492,6140840.2116272
104,199,1448,7,C NACIONALES/Torric,4668,6918,576885.846365716,6144290.68980189
105,L30,3259,1,PUNTA RIELESTerminal,2548,1791,582368.225184708,6146316.62323029
109,128,4262,9,C MA RAMIREZ/Cibils,1962,5859,567052.963689958,6140444.18469879
109,128,4263,1,C MA RAMIREZ/Cibils,1962,5859,567052.963689958,6140444.18469879
110,137,815,8,LA BOYADA/Cno Cibils,1962,1095,566782.349470297,6142161.28049705
110,137,3266,8,LA BOYADA/Cno Cibils,1962,1095,566782.349470297,6142161.28049705
110,163,3267,8,LA BOYADA/Cno Cibils,1962,1095,566782.349470297,6142161.28049705
110,137,3979,9,LA BOYADA/Cno Cibils,1962,1095,566782.349470297,6142161.28049705
110,137,3992,9,LA BOYADA/Cno Cibils,1962,1095,566782.349470297,6142161.28049705
110,137,4027,9,LA BOYADA/Cno Cibils,1962,1095,566782.349470297,6142161.28049705
110,163,4309,3,LA BOYADA/Cno Cibils,1962,1095,566782.349470297,6142161.28049705
110,163,4310,8,LA BOYADA/Cno Cibils,1962,1095,566782.349470297,6142161.28049705
110,137,8494,8,LA BOYADA/Cno Cibils,1962,1095,566782.349470297,6142161.28049705
110,L6,8594,2,LA BOYADA/Cno Cibils,1962,1095,566782.349470297,6142161.28049705
111,133,770,9,CNO CIBILS/S Fuentes,1962,2829,566984.255574149,6140871.3467041
111,133,771,3,CNO CIBILS/S Fuentes,1962,2829,566984.255574149,6140871.3467041
111,L15,2073,2,CNO CIBILS/S Fuentes,1962,2829,566984.255574149,6140871.3467041
111,L15,2074,2,CNO CIBILS/S Fuentes,1962,2829,566984.255574149,6140871.3467041
111,133,2095,2,CNO CIBILS/S Fuentes,1962,2829,566984.255574149,6140871.3467041
111,L15,2611,2,CNO CIBILS/S Fuentes,1962,2829,566984.255574149,6140871.3467041
111,L15,2612,3,CNO CIBILS/S Fuentes,1962,2829,566984.255574149,6140871.3467041
111,L15,3043,2,CNO CIBILS/S Fuentes,1962,2829,566984.255574149,6140871.3467041
111,L15,3044,3,CNO CIBILS/S Fuentes,1962,2829,566984.255574149,6140871.3467041
111,133,3048,9,CNO CIBILS/S Fuentes,1962,2829,566984.255574149,6140871.3467041
111,133,3049,3,CNO CIBILS/S Fuentes,1962,2829,566984.255574149,6140871.3467041
111,133,3970,8,CNO CIBILS/S Fuentes,1962,2829,566984.255574149,6140871.3467041
111,133,3971,3,CNO CIBILS/S Fuentes,1962,2829,566984.255574149,6140871.3467041
111,133,3988,2,CNO CIBILS/S Fuentes,1962,2829,566984.255574149,6140871.3467041
111,133,3989,8,CNO CIBILS/S Fuentes,1962,2829,566984.255574149,6140871.3467041
111,133,3993,3,CNO CIBILS/S Fuentes,1962,2829,566984.255574149,6140871.3467041
111,133,3994,8,CNO CIBILS/S Fuentes,1962,2829,566984.255574149,6140871.3467041
111,133,3997,8,CNO CIBILS/S Fuentes,1962,2829,566984.255574149,6140871.3467041
111,133,3999,3,CNO CIBILS/S Fuentes,1962,2829,566984.255574149,6140871.3467041
111,133,4000,8,CNO CIBILS/S Fuentes,1962,2829,566984.255574149,6140871.3467041
111,L15,7448,4,CNO CIBILS/S Fuentes,1962,2829,566984.255574149,6140871.3467041
111,L15,7449,2,CNO CIBILS/S Fuentes,1962,2829,566984.255574149,6140871.3467041
111,133,7450,3,CNO CIBILS/S Fuentes,1962,2829,566984.255574149,6140871.3467041
111,133,7451,9,CNO CIBILS/S Fuentes,1962,2829,566984.255574149,6140871.3467041
111,133,8655,4,CNO CIBILS/S Fuentes,1962,2829,566984.255574149,6140871.3467041
111,133,8657,2,CNO CIBILS/S Fuentes,1962,2829,566984.255574149,6140871.3467041
111,133,8658,3,CNO CIBILS/S Fuentes,1962,2829,566984.255574149,6140871.3467041
112,150,4619,4,PE?ÊAROL,5850,6414,573108.451063677,6145825.77820186
112,150,4620,8,PE?ÊAROL,5850,6414,573108.451063677,6145825.77820186
112,582,8603,2,PE?ÊAROL,5850,6414,573108.451063677,6145825.77820186
112,582,8604,7,PE?ÊAROL,5850,6414,573108.451063677,6145825.77820186
113,150,4619,3,CNO CNEL RAIZ/Colman,5850,2043,573863.558619086,6147560.58077686
113,150,4620,9,CNO CNEL RAIZ/Colman,5850,2043,573863.558619086,6147560.58077686
114,DE1,8313,3,PUNTA GORDAGral Paz,2019,5316,584006.832514279,6138098.7331431
114,DE1,8317,8,PUNTA GORDAGral Paz,2019,5316,584006.832514279,6138098.7331431
114,DE1,8320,3,PUNTA GORDAGral Paz,2019,5316,584006.832514279,6138098.7331431
114,DE1,8321,7,PUNTA GORDAGral Paz,2019,5316,584006.832514279,6138098.7331431
115,D5,3936,6,PALACIO LEGISLATIVO,2052,2354,574217.072266344,6138849.50257547
115,187,4473,10,PALACIO LEGISLATIVO,2052,2354,574217.072266344,6138849.50257547
115,187,4474,2,PALACIO LEGISLATIVO,2052,2354,574217.072266344,6138849.50257547
115,187,4476,7,PALACIO LEGISLATIVO,2052,2354,574217.072266344,6138849.50257547
115,187,4477,2,PALACIO LEGISLATIVO,2052,2354,574217.072266344,6138849.50257547
115,187,4828,2,PALACIO LEGISLATIVO,2052,2354,574217.072266344,6138849.50257547
115,187,4829,7,PALACIO LEGISLATIVO,2052,2354,574217.072266344,6138849.50257547
115,187,4830,2,PALACIO LEGISLATIVO,2052,2354,574217.072266344,6138849.50257547
115,187,4831,10,PALACIO LEGISLATIVO,2052,2354,574217.072266344,6138849.50257547
115,188,4832,2,PALACIO LEGISLATIVO,2052,2354,574217.072266344,6138849.50257547
115,188,4833,7,PALACIO LEGISLATIVO,2052,2354,574217.072266344,6138849.50257547
115,188,4834,2,PALACIO LEGISLATIVO,2052,2354,574217.072266344,6138849.50257547
115,188,4835,9,PALACIO LEGISLATIVO,2052,2354,574217.072266344,6138849.50257547
117,405,37,6,UNION Comercio,2079,7656,578328.992485987,6140326.64855629
117,405,48,6,UNION Comercio,2079,7656,578328.992485987,6140326.64855629
117,105,372,8,UNION Comercio,2079,7656,578328.992485987,6140326.64855629
117,109,461,8,UNION Comercio,2079,7656,578328.992485987,6140326.64855629
117,144,888,2,UNION Comercio,2079,7656,578328.992485987,6140326.64855629
117,105,1801,8,UNION Comercio,2079,7656,578328.992485987,6140326.64855629
117,109,2086,8,UNION Comercio,2079,7656,578328.992485987,6140326.64855629
117,144,3226,2,UNION Comercio,2079,7656,578328.992485987,6140326.64855629
117,300,3732,8,UNION Comercio,2079,7656,578328.992485987,6140326.64855629
117,105,4071,7,UNION Comercio,2079,7656,578328.992485987,6140326.64855629
117,109,4209,8,UNION Comercio,2079,7656,578328.992485987,6140326.64855629
117,109,4231,8,UNION Comercio,2079,7656,578328.992485987,6140326.64855629
117,L40,4561,4,UNION Comercio,2079,7656,578328.992485987,6140326.64855629
117,109,4923,8,UNION Comercio,2079,7656,578328.992485987,6140326.64855629
117,404,4928,5,UNION Comercio,2079,7656,578328.992485987,6140326.64855629
117,404,4929,4,UNION Comercio,2079,7656,578328.992485987,6140326.64855629
117,404,4930,5,UNION Comercio,2079,7656,578328.992485987,6140326.64855629
117,404,4931,5,UNION Comercio,2079,7656,578328.992485987,6140326.64855629
117,538,8200,7,UNION Comercio,2079,7656,578328.992485987,6140326.64855629
117,538,8202,7,UNION Comercio,2079,7656,578328.992485987,6140326.64855629
117,300,8385,9,UNION Comercio,2079,7656,578328.992485987,6140326.64855629
117,300,8386,9,UNION Comercio,2079,7656,578328.992485987,6140326.64855629
117,174,8707,6,UNION Comercio,2079,7656,578328.992485987,6140326.64855629
117,174,8709,7,UNION Comercio,2079,7656,578328.992485987,6140326.64855629
117,405,8782,5,UNION Comercio,2079,7656,578328.992485987,6140326.64855629
118,DE1,8313,7,E ACEVEDOConstyente,2109,87,575423.25133996,6136923.62866997
118,DE1,8317,4,E ACEVEDOConstyente,2109,87,575423.25133996,6136923.62866997
118,DE1,8320,7,E ACEVEDOConstyente,2109,87,575423.25133996,6136923.62866997
118,DE1,8321,3,E ACEVEDOConstyente,2109,87,575423.25133996,6136923.62866997
121,156,3986,2,SAN MARTIN/Chimborazo,1926,6315,575872.035664642,6143482.6009964
121,156,3987,8,SAN MARTIN/Chimborazo,1926,6315,575872.035664642,6143482.6009964
121,156,4623,2,SAN MARTIN/Chimborazo,1926,6315,575872.035664642,6143482.6009964
121,156,4624,6,SAN MARTIN/Chimborazo,1926,6315,575872.035664642,6143482.6009964
122,329,4942,3,G FLORES/Chimborazo,1926,2754,576905.134025957,6143201.77122251
122,329,4943,5,G FLORES/Chimborazo,1926,2754,576905.134025957,6143201.77122251
122,329,4945,4,G FLORES/Chimborazo,1926,2754,576905.134025957,6143201.77122251
122,329,4947,7,G FLORES/Chimborazo,1926,2754,576905.134025957,6143201.77122251
122,329,4949,5,G FLORES/Chimborazo,1926,2754,576905.134025957,6143201.77122251
122,329,4950,5,G FLORES/Chimborazo,1926,2754,576905.134025957,6143201.77122251
122,329,4951,5,G FLORES/Chimborazo,1926,2754,576905.134025957,6143201.77122251
122,329,7367,5,G FLORES/Chimborazo,1926,2754,576905.134025957,6143201.77122251
122,329,7725,4,G FLORES/Chimborazo,1926,2754,576905.134025957,6143201.77122251
122,329,7814,3,G FLORES/Chimborazo,1926,2754,576905.134025957,6143201.77122251
122,329,8274,5,G FLORES/Chimborazo,1926,2754,576905.134025957,6143201.77122251
122,329,8276,5,G FLORES/Chimborazo,1926,2754,576905.134025957,6143201.77122251
122,329,8277,5,G FLORES/Chimborazo,1926,2754,576905.134025957,6143201.77122251
122,329,8615,6,G FLORES/Chimborazo,1926,2754,576905.134025957,6143201.77122251
123,330,4480,4,LARRA?ÊAGA/Londres,3777,4008,577697.486569236,6142587.30756677
123,330,4481,5,LARRA?ÊAGA/Londres,3777,4008,577697.486569236,6142587.30756677
123,330,4671,4,LARRA?ÊAGA/Londres,3777,4008,577697.486569236,6142587.30756677
123,330,4672,5,LARRA?ÊAGA/Londres,3777,4008,577697.486569236,6142587.30756677
123,71,8397,3,LARRA?ÊAGA/Londres,3777,4008,577697.486569236,6142587.30756677
124,79,4755,3,LARRA?ÊAGA/Parma,3777,5130,577468.314682158,6141263.31682998
124,79,4756,7,LARRA?ÊAGA/Parma,3777,5130,577468.314682158,6141263.31682998
124,79,8120,3,LARRA?ÊAGA/Parma,3777,5130,577468.314682158,6141263.31682998
124,79,8121,5,LARRA?ÊAGA/Parma,3777,5130,577468.314682158,6141263.31682998
125,G10,3347,7,Buxareo/C Redenci??n,5889,1195,562357.389359667,6155517.17351327
125,G11,3349,7,Buxareo/C Redenci??n,5889,1195,562357.389359667,6155517.17351327
125,G11,3350,3,Buxareo/C Redenci??n,5889,1195,562357.389359667,6155517.17351327
125,G10,3386,2,Buxareo/C Redenci??n,5889,1195,562357.389359667,6155517.17351327
126,G11,3349,3,MELILLA/Redenci??n,5889,4362,568277.453101448,6148268.69480056
126,G11,3350,5,MELILLA/Redenci??n,5889,4362,568277.453101448,6148268.69480056
126,G11,3387,3,MELILLA/Redenci??n,5889,4362,568277.453101448,6148268.69480056
127,195,3918,1,BUCEOSda Donizetti,2595,6509,580345.254448409,6137921.14963649
127,L40,4561,1,BUCEOSda Donizetti,2595,6509,580345.254448409,6137921.14963649
127,195,8088,1,BUCEOSda Donizetti,2595,6509,580345.254448409,6137921.14963649
127,538,8199,1,BUCEOSda Donizetti,2595,6509,580345.254448409,6137921.14963649
128,145,8404,2,EJIDOMaldonado,2481,4140,574317.830782862,6136710.20894986
128,145,8501,2,EJIDOMaldonado,2481,4140,574317.830782862,6136710.20894986
131,185,4266,1,CASAB?Ù/Liceo 50,5732,2303,566898.005491164,6138756.02289445
131,185,4267,11,CASAB?Ù/Liceo 50,5732,2303,566898.005491164,6138756.02289445
131,L12,4893,2,CASAB?Ù/Liceo 50,5732,2303,566898.005491164,6138756.02289445
131,L12,4894,4,CASAB?Ù/Liceo 50,5732,2303,566898.005491164,6138756.02289445
131,L12,4895,2,CASAB?Ù/Liceo 50,5732,2303,566898.005491164,6138756.02289445
132,151,4492,6,COLONIA/Ejido,2481,2061,574275.427735315,6137232.79125092
132,151,4494,6,COLONIA/Ejido,2481,2061,574275.427735315,6137232.79125092
132,143,4615,3,COLONIA/Ejido,2481,2061,574275.427735315,6137232.79125092
132,175,4639,12,COLONIA/Ejido,2481,2061,574275.427735315,6137232.79125092
132,140,4797,6,COLONIA/Ejido,2481,2061,574275.427735315,6137232.79125092
132,121,7883,5,COLONIA/Ejido,2481,2061,574275.427735315,6137232.79125092
132,140,7886,6,COLONIA/Ejido,2481,2061,574275.427735315,6137232.79125092
132,142,7898,7,COLONIA/Ejido,2481,2061,574275.427735315,6137232.79125092
132,142,7899,6,COLONIA/Ejido,2481,2061,574275.427735315,6137232.79125092
132,121,8075,5,COLONIA/Ejido,2481,2061,574275.427735315,6137232.79125092
133,L5,1581,2,CAMALOTES/Cno Tapir,2348,4027,562624,6148499
133,L5,1582,1,CAMALOTES/Cno Tapir,2348,4027,562624,6148499
134,316,1762,1,JOSE ELLAURI y 21 DE SETIEMBRE,2508,7611,577093.455034106,6135620.47347372
134,316,1763,9,JOSE ELLAURI y 21 DE SETIEMBRE,2508,7611,577093.455034106,6135620.47347372
134,316,8195,10,JOSE ELLAURI y 21 DE SETIEMBRE,2508,7611,577093.455034106,6135620.47347372
134,316,8196,1,JOSE ELLAURI y 21 DE SETIEMBRE,2508,7611,577093.455034106,6135620.47347372
138,104,370,6,POCITOSBr Espa??a,2562,1011,577676.254561033,6136047.36158161
138,104,3061,6,POCITOSBr Espa??a,2562,1011,577676.254561033,6136047.36158161
138,104,4068,6,POCITOSBr Espa??a,2562,1011,577676.254561033,6136047.36158161
138,104,4070,6,POCITOSBr Espa??a,2562,1011,577676.254561033,6136047.36158161
138,DE1,8313,6,POCITOSBr Espa??a,2562,1011,577676.254561033,6136047.36158161
138,DE1,8317,5,POCITOSBr Espa??a,2562,1011,577676.254561033,6136047.36158161
138,DE1,8320,6,POCITOSBr Espa??a,2562,1011,577676.254561033,6136047.36158161
138,DE1,8321,4,POCITOSBr Espa??a,2562,1011,577676.254561033,6136047.36158161
139,2,72,7,HOSPITAL SAINT BOIS,406,2670,569348.01735459,6150150.19156541
139,409,3125,1,HOSPITAL SAINT BOIS,406,2670,569348.01735459,6150150.19156541
139,G10,3347,3,HOSPITAL SAINT BOIS,406,2670,569348.01735459,6150150.19156541
139,G10,3386,6,HOSPITAL SAINT BOIS,406,2670,569348.01735459,6150150.19156541
139,G10,3623,4,HOSPITAL SAINT BOIS,406,2670,569348.01735459,6150150.19156541
139,L7,4258,6,HOSPITAL SAINT BOIS,406,2670,569348.01735459,6150150.19156541
139,L7,4259,1,HOSPITAL SAINT BOIS,406,2670,569348.01735459,6150150.19156541
139,329,4943,3,HOSPITAL SAINT BOIS,406,2670,569348.01735459,6150150.19156541
139,329,4944,7,HOSPITAL SAINT BOIS,406,2670,569348.01735459,6150150.19156541
139,329,4947,3,HOSPITAL SAINT BOIS,406,2670,569348.01735459,6150150.19156541
139,329,4948,9,HOSPITAL SAINT BOIS,406,2670,569348.01735459,6150150.19156541
139,329,4949,1,HOSPITAL SAINT BOIS,406,2670,569348.01735459,6150150.19156541
139,329,4950,10,HOSPITAL SAINT BOIS,406,2670,569348.01735459,6150150.19156541
139,329,7367,3,HOSPITAL SAINT BOIS,406,2670,569348.01735459,6150150.19156541
139,329,7368,7,HOSPITAL SAINT BOIS,406,2670,569348.01735459,6150150.19156541
